X,Y,Z,DISP,FEED MM/MIN,DUR TIME,TME
30.58,-4.782,-7,0.056568542,,0.114095477,1805.547586
30.588,-4.726,-7,0.796060927,,0.037712362,1805.585298
30.701,-3.938,-7,0.056435804,,0.530707285,1806.116006
30.708,-3.882,-7,0.849218464,,0.037623869,1806.15363
30.802,-3.038,-7,0.056320511,,0.566145643,1806.719775
30.808,-2.982,-7,0.113441615,,0.037547008,1806.757322
30.818,-2.869,-7,0.056222771,,0.075627743,1806.83295
30.823,-2.813,-7,0.846655184,,0.037481847,1806.870432
30.89,-1.969,-7,0.0560803,,0.564436789,1807.434869
30.893,-1.913,-7,0.844947336,,0.037386866,1807.472255
30.933,-1.069,-7,0.169073948,,0.563298224,1808.035554
30.938,-0.9,-7,0.056035703,,0.112715966,1808.14827
30.94,-0.844,-7,0.844100113,,0.037357135,1808.185627
30.953,0,-7,0.844100113,,0.562733408,1808.74836
30.94,0.844,-7,0.056035703,,0.562733408,1809.311094
30.938,0.9,-7,0.169073948,,0.037357135,1809.348451
30.933,1.069,-7,0.844947336,,0.112715966,1809.461167
30.893,1.913,-7,0.0560803,,0.563298224,1810.024465
30.89,1.969,-7,0.846655184,,0.037386866,1810.061852
30.823,2.813,-7,0.056222771,,0.564436789,1810.626289
30.818,2.869,-7,0.113441615,,0.037481847,1810.66377
30.808,2.982,-7,0.056320511,,0.075627743,1810.739398
30.802,3.038,-7,0.849218464,,0.037547008,1810.776945
30.708,3.882,-7,0.056435804,,0.566145643,1811.343091
30.701,3.938,-7,0.796060927,,0.037623869,1811.380715
30.588,4.726,-7,0.056568542,,0.530707285,1811.911422
30.58,4.782,-7,0.171143215,,0.037712362,1811.949134
30.553,4.951,-7,0.03354102,,0.114095477,1812.06323
30.547,4.984,-7,0.822352722,,0.02236068,1812.08559
30.405,5.794,-7,0.057870545,,0.548235148,1812.633826
30.395,5.851,-7,0.803906089,,0.038580363,1812.672406
30.231,6.638,-7,0.058249464,,0.535937393,1813.208343
30.219,6.695,-7,0.172244013,,0.038832976,1813.247176
30.181,6.863,-7,0.058463664,,0.114829342,1813.362006
30.168,6.92,-7,0.8096104,,0.038975776,1813.400981
29.978,7.707,-7,0.057974132,,0.539740267,1813.940722
29.963,7.763,-7,0.817332858,,0.038649421,1813.979371
29.746,8.551,-7,0.057974132,,0.544888572,1814.52426
29.731,8.607,-7,0.117720007,,0.038649421,1814.562909
29.698,8.72,-7,0.0585235,,0.078480005,1814.641389
29.681,8.776,-7,0.824616881,,0.039015666,1814.680405
29.438,9.564,-7,0.051546096,,0.549744587,1815.230149
29.422,9.613,-7,0.863973379,,0.034364064,1815.264513
29.141,10.43,-7,0.036055513,,0.575982253,1815.840496
29.129,10.464,-7,0.130633074,,0.024037009,1815.864533
29.085,10.587,-7,0.049040799,,0.087088716,1815.951621
29.068,10.633,-7,0.84188479,,0.032693866,1815.984315
28.769,11.42,-7,0.058309519,,0.561256527,1816.545572
28.747,11.474,-7,0.794846526,,0.038873013,1816.584445
28.442,12.208,-7,0.060926185,,0.529897684,1817.114343
28.418,12.264,-7,0.162560758,,0.040617457,1817.15496
28.353,12.413,-7,0.021540659,,0.108373839,1817.263334
28.345,12.433,-7,0.864599907,,0.014360439,1817.277694
27.987,13.22,-7,0.063071388,,0.576399938,1817.854094
27.96,13.277,-7,0.814838021,,0.042047592,1817.896142
27.6,14.008,-7,0.06306346,,0.543225347,1818.439367
27.571,14.064,-7,0.136400147,,0.042042307,1818.481409
27.51,14.186,-7,0.053235327,,0.090933431,1818.572343
27.485,14.233,-7,0.82852942,,0.035490218,1818.607833
27.095,14.964,-7,0.065368188,,0.552352947,1819.160186
27.063,15.021,-7,0.79779258,,0.043578792,1819.203765
26.666,15.713,-7,0.045276926,,0.53186172,1819.735627
26.643,15.752,-7,0.13,,0.030184617,1819.765811
26.577,15.864,-7,0.046647615,,0.086666667,1819.852478
26.553,15.904,-7,0.878649532,,0.03109841,1819.883576
26.092,16.652,-7,0.081541401,,0.585766355,1820.469343
26.047,16.72,-7,0.794615001,,0.054360934,1820.523704
25.609,17.383,-7,0.021633308,,0.529743334,1821.053447
25.597,17.401,-7,0.115108644,,0.014422205,1821.067869
25.532,17.496,-7,0.067675697,,0.076739096,1821.144608
25.494,17.552,-7,0.82710882,,0.045117132,1821.189725
25.016,18.227,-7,0.065215029,,0.55140588,1821.741131
24.978,18.28,-7,0.851005288,,0.043476686,1821.784608
24.465,18.959,-7,0.070604532,,0.567336859,1822.351945
24.422,19.015,-7,0.102615788,,0.047069688,1822.399014
24.359,19.096,-7,0.039824616,,0.068410526,1822.467425
24.334,19.127,-7,0.866926179,,0.026549744,1822.493975
23.79,19.802,-7,0.076576759,,0.577950786,1823.071925
23.74,19.86,-7,0.775744803,,0.051051173,1823.122977
23.234,20.448,-7,0.038288379,,0.517163202,1823.64014
23.209,20.477,-7,0.150233152,,0.025525586,1823.665665
23.11,20.59,-7,0.06652819,,0.100155435,1823.765821
23.065,20.639,-7,0.848648926,,0.044352126,1823.810173
22.492,21.265,-7,0.065053824,,0.565765951,1824.375939
22.446,21.311,-7,0.805464462,,0.043369216,1824.419308
21.884,21.888,-7,0.073539105,,0.536976308,1824.956284
21.832,21.94,-7,0.085562842,,0.04902607,1825.005311
21.771,22,-7,0.074953319,,0.057041895,1825.062352
21.718,22.053,-7,0.811214522,,0.049968879,1825.112321
21.133,22.615,-7,0.050931326,,0.540809681,1825.653131
21.096,22.65,-7,0.871587632,,0.033954218,1825.687085
20.449,23.234,-7,0.036878178,,0.581058421,1826.268144
20.421,23.258,-7,0.133869339,,0.024585452,1826.292729
20.321,23.347,-7,0.016278821,,0.089246226,1826.381975
20.309,23.358,-7,0.853642197,,0.010852547,1826.392828
19.657,23.909,-7,0.030479501,,0.569094798,1826.961923
19.634,23.929,-7,0.873329835,,0.020319668,1826.982242
18.95,24.472,-7,0.06060528,,0.58221989,1827.564462
18.902,24.509,-7,0.122613213,,0.04040352,1827.604866
18.805,24.584,-7,0.019209373,,0.081742142,1827.686608
18.79,24.596,-7,0.841206871,,0.012806248,1827.699414
18.115,25.098,-7,0.069634761,,0.560804581,1828.260219
18.058,25.138,-7,0.822511398,,0.046423174,1828.306642
17.383,25.608,-7,0.068242216,,0.548340932,1828.854983
17.327,25.647,-7,0.135351395,,0.04549481,1828.900478
17.215,25.723,-7,0.067955868,,0.090234263,1828.990712
17.158,25.76,-7,0.805199354,,0.045303912,1829.036016
16.483,26.199,-7,0.031906112,,0.536799569,1829.572815
16.456,26.216,-7,0.8686478,,0.021270742,1829.594086
15.713,26.666,-7,0.019723083,,0.579098533,1830.173185
15.696,26.676,-7,0.131369707,,0.013148722,1830.186333
15.583,26.743,-7,0.064498062,,0.087579805,1830.273913
15.527,26.775,-7,0.839109647,,0.042998708,1830.316912
14.796,27.187,-7,0.064412732,,0.559406431,1830.876318
14.739,27.217,-7,0.825257536,,0.042941821,1830.91926
14.008,27.6,-7,0.049193496,,0.55017169,1831.469432
13.964,27.622,-7,0.140431478,,0.032795664,1831.502227
13.839,27.686,-7,0.062169124,,0.093620985,1831.595848
13.783,27.713,-7,0.825184828,,0.041446083,1831.637295
13.04,28.072,-7,0.049244289,,0.550123219,1832.187418
12.995,28.092,-7,0.79999125,,0.032829526,1832.220247
12.264,28.417,-7,0.061326992,,0.5333275,1832.753575
12.208,28.442,-7,0.123166554,,0.040884662,1832.794459
12.095,28.491,-7,0.060539243,,0.082111036,1832.87657
12.039,28.514,-7,0.850873081,,0.040359496,1832.91693
11.251,28.835,-7,0.060166436,,0.567248721,1833.484179
11.195,28.857,-7,0.816952875,,0.040110957,1833.52429
10.429,29.141,-7,0.0234094,,0.54463525,1834.068925
10.407,29.149,-7,0.178731642,,0.015606267,1834.084531
10.239,29.21,-7,0.059774577,,0.119154428,1834.203686
10.182,29.228,-7,0.786146297,,0.039849718,1834.243535
9.437,29.479,-7,0.044271887,,0.524097531,1834.767633
9.395,29.493,-7,0.881104421,,0.029514591,1834.797147
8.551,29.746,-7,0.0585235,,0.587402947,1835.38455
8.495,29.763,-7,0.117443603,,0.039015666,1835.423566
8.382,29.795,-7,0.058240879,,0.078295736,1835.501862
8.326,29.811,-7,0.815502299,,0.038827253,1835.540689
7.538,30.021,-7,0.057489129,,0.543668199,1836.084357
7.482,30.034,-7,0.80822336,,0.038326086,1836.122683
6.695,30.218,-7,0.058463664,,0.538815573,1836.661499
6.638,30.231,-7,0.161830158,,0.038975776,1836.700475
6.48,30.266,-7,0.010198039,,0.107886772,1836.808361
6.47,30.268,-7,0.860753739,,0.006798693,1836.81516
5.626,30.437,-7,0.057870545,,0.573835826,1837.388996
5.569,30.447,-7,0.797993108,,0.038580363,1837.427576
4.782,30.579,-7,0.056718604,,0.531995405,1837.959572
4.726,30.588,-7,0.171143215,,0.037812402,1837.997384
4.557,30.615,-7,0.056435804,,0.114095477,1838.11148
4.501,30.622,-7,0.795231413,,0.037623869,1838.149104
3.713,30.729,-7,0.056435804,,0.530154275,1838.679258
3.657,30.736,-7,0.848472156,,0.037623869,1838.716882
2.813,30.823,-7,0.056222771,,0.565648104,1839.28253
2.757,30.828,-7,0.113534136,,0.037481847,1839.320012
2.644,30.839,-7,0.056142675,,0.075689424,1839.395701
2.588,30.843,-7,0.846130014,,0.03742845,1839.433129
1.744,30.903,-7,0.0560803,,0.564086676,1839.997216
1.688,30.906,-7,0.788609536,,0.037386866,1840.034603
0.9,30.937,-7,0.056035703,,0.525739691,1840.560343
0.844,30.939,-7,0.169106475,,0.037357135,1840.5977
0.675,30.945,-7,0.056,,0.11273765,1840.710437
0.619,30.945,-7,0.788031091,,0.037333333,1840.747771
-0.169,30.952,-7,0.056,,0.525354061,1841.273125
-0.225,30.952,-7,0.844236934,,0.037333333,1841.310458
-1.069,30.932,-7,0.056035703,,0.562824622,1841.873283
-1.125,30.93,-7,0.113039816,,0.037357135,1841.91064
-1.238,30.927,-7,0.056035703,,0.075359877,1841.986
-1.294,30.925,-7,0.845307636,,0.037357135,1842.023357
-2.138,30.878,-7,0.0560803,,0.563538424,1842.586895
-2.194,30.875,-7,0.847237865,,0.037386866,1842.624282
-3.038,30.801,-7,0.056222771,,0.564825243,1843.189108
-3.094,30.796,-7,0.113534136,,0.037481847,1843.226589
-3.207,30.785,-7,0.056320511,,0.075689424,1843.302279
-3.263,30.779,-7,0.849903524,,0.037547008,1843.339826
-4.107,30.679,-7,0.056568542,,0.566602349,1843.906428
-4.163,30.671,-7,0.826356461,,0.037712362,1843.944141
-4.98,30.547,-7,0.027294688,,0.550904307,1844.495045
-5.007,30.543,-7,0.113437207,,0.018196459,1844.513241
-5.119,30.525,-7,0.057706152,,0.075624805,1844.588866
-5.176,30.516,-7,0.857131262,,0.038470768,1844.627337
-6.019,30.361,-7,0.058051701,,0.571420841,1845.198758
-6.076,30.35,-7,0.805151539,,0.038701134,1845.237459
-6.863,30.18,-7,0.058463664,,0.536767692,1845.774227
-6.92,30.167,-7,0.114756263,,0.038975776,1845.813202
-7.032,30.142,-7,0.057271284,,0.076504176,1845.889706
-7.088,30.13,-7,0.869975287,,0.038180856,1845.927887
-7.932,29.919,-7,0.058240879,,0.579983525,1846.507871
-7.988,29.903,-7,0.818946274,,0.038827253,1846.546698
-8.776,29.68,-7,0.058240879,,0.545964183,1847.092662
-8.832,29.664,-7,0.117720007,,0.038827253,1847.13149
-8.945,29.631,-7,0.0585235,,0.078480005,1847.20997
-9.001,29.614,-7,0.826706719,,0.039015666,1847.248985
-9.789,29.364,-7,0.059135438,,0.551137813,1847.800123
-9.845,29.345,-7,0.835600383,,0.039423625,1847.839547
-10.633,29.067,-7,0.059464275,,0.557066922,1848.396614
-10.689,29.047,-7,0.119268604,,0.03964285,1848.436256
-10.801,29.006,-7,0.06074537,,0.079512403,1848.515769
-10.858,28.985,-7,0.844396234,,0.040496913,1848.556266
-11.645,28.679,-7,0.060926185,,0.562930823,1849.119197
-11.701,28.655,-7,0.795718543,,0.040617457,1849.159814
-12.433,28.343,-7,0.060926185,,0.530479029,1849.690293
-12.489,28.319,-7,0.122772147,,0.040617457,1849.730911
-12.602,28.271,-7,0.061741396,,0.081848098,1849.812759
-12.658,28.245,-7,0.813392894,,0.041160931,1849.85392
-13.396,27.903,-7,0.054129474,,0.542261929,1850.396181
-13.445,27.88,-7,0.824662961,,0.036086316,1850.432268
-14.182,27.51,-7,0.057245087,,0.549775308,1850.982043
-14.233,27.484,-7,0.125670203,,0.038163391,1851.020206
-14.345,27.427,-7,0.063953108,,0.083780136,1851.103987
-14.402,27.398,-7,0.831847342,,0.042635405,1851.146622
-15.133,27.001,-7,0.064498062,,0.554564895,1851.701187
-15.189,26.969,-7,0.847439083,,0.042998708,1851.744186
-15.921,26.542,-7,0.065513357,,0.564959389,1852.309145
-15.977,26.508,-7,0.13,,0.043675572,1852.352821
-16.089,26.442,-7,0.864005208,,0.086666667,1852.439487
-16.821,25.983,-7,0.067119297,,0.576003472,1853.015491
-16.877,25.946,-7,0.827896733,,0.044746198,1853.060237
-17.564,25.484,-7,0.053254108,,0.551931155,1853.612168
-17.608,25.454,-7,0.13674063,,0.035502739,1853.647671
-17.721,25.377,-7,0.009433981,,0.09116042,1853.738831
-17.729,25.372,-7,0.867562678,,0.006289321,1853.745121
-18.433,24.865,-7,0.023600847,,0.578375119,1854.323496
-18.452,24.851,-7,0.851461097,,0.015733898,1854.33923
-19.127,24.332,-7,0.047801674,,0.567640731,1854.90687
-19.165,24.303,-7,0.094810337,,0.031867782,1854.938738
-19.24,24.245,-7,0.071217975,,0.063206891,1855.001945
-19.296,24.201,-7,0.872601857,,0.04747865,1855.049424
-19.971,23.648,-7,0.030479501,,0.581734571,1855.631158
-19.994,23.628,-7,0.855397568,,0.020319668,1855.651478
-20.638,23.065,-7,0.010630146,,0.570265046,1856.221743
-20.646,23.058,-7,0.159452187,,0.007086764,1856.22883
-20.766,22.953,-7,0.06720863,,0.106301458,1856.335131
-20.815,22.907,-7,0.769119627,,0.044805754,1856.379937
-21.378,22.383,-7,0.071449283,,0.512746418,1856.892683
-21.43,22.334,-7,0.87894084,,0.047632855,1856.940316
-22.054,21.715,-7,0.159100597,,0.58596056,1857.526277
-22.167,21.603,-7,0.078517514,,0.106067065,1857.632344
-22.221,21.546,-7,0.819142234,,0.052345009,1857.684689
-22.784,20.951,-7,0.031890437,,0.546094823,1858.230784
-22.805,20.927,-7,0.82729922,,0.021260292,1858.252044
-23.355,20.309,-7,0.072249567,,0.551532814,1858.803577
-23.403,20.255,-7,0.085041167,,0.048166378,1858.851743
-23.459,20.191,-7,0.068014704,,0.056694111,1858.908437
-23.504,20.14,-7,0.87833308,,0.045343136,1858.95378
-24.066,19.465,-7,0.019209373,,0.585555387,1859.539336
-24.078,19.45,-7,0.837768464,,0.012806248,1859.552142
-24.594,18.79,-7,0.07140028,,0.55851231,1860.110654
-24.637,18.733,-7,0.142435951,,0.047600187,1860.158254
-24.725,18.621,-7,0.048010416,,0.0949573,1860.253212
-24.753,18.582,-7,0.78785849,,0.032006944,1860.285219
-25.218,17.946,-7,0.069404611,,0.525238993,1860.810458
-25.259,17.89,-7,0.817966381,,0.046269741,1860.856727
-25.721,17.215,-7,0.068505474,,0.54531092,1861.402038
-25.759,17.158,-7,0.135351395,,0.045670316,1861.447709
-25.835,17.046,-7,0.067119297,,0.090234263,1861.537943
-25.872,16.99,-7,0.8017088,,0.044746198,1861.582689
-26.303,16.314,-7,0.045486262,,0.534472533,1862.117162
-26.328,16.276,-7,0.880652599,,0.030324174,1862.147486
-26.778,15.519,-7,0.121938509,,0.587101733,1862.734588
-26.84,15.414,-7,0.065,,0.081292339,1862.81588
-26.873,15.358,-7,0.849584016,,0.043333333,1862.859213
-27.285,14.615,-7,0.050537115,,0.566389344,1863.425603
-27.308,14.57,-7,0.821575316,,0.03369141,1863.459294
-27.683,13.839,-7,0.06306346,,0.547716877,1864.007011
-27.712,13.783,-7,0.126562238,,0.042042307,1864.049053
-27.769,13.67,-7,0.047413078,,0.084374825,1864.133428
-27.791,13.628,-7,0.82397148,,0.031608719,1864.165037
-28.143,12.883,-7,0.062169124,,0.54931432,1864.714351
-28.17,12.827,-7,0.859414335,,0.041446083,1864.755797
-28.513,12.039,-7,0.023769729,,0.57294289,1865.32874
-28.522,12.017,-7,0.160327789,,0.015846486,1865.344587
-28.586,11.87,-7,0.060539243,,0.106885193,1865.451472
-28.609,11.814,-7,0.830802624,,0.040359496,1865.491831
-28.916,11.042,-7,0.017088007,,0.553868416,1866.0457
-28.922,11.026,-7,0.837014934,,0.011392005,1866.057092
-29.207,10.239,-7,0.060406953,,0.558009956,1866.615102
-29.227,10.182,-7,0.119268604,,0.040271302,1866.655373
-29.268,10.07,-7,0.059464275,,0.079512403,1866.734885
-29.288,10.014,-7,0.828850409,,0.03964285,1866.774528
-29.545,9.226,-7,0.058821765,,0.552566939,1867.327095
-29.563,9.17,-7,0.820880016,,0.03921451,1867.36631
-29.793,8.382,-7,0.058240879,,0.547253344,1867.913563
-29.809,8.326,-7,0.117720007,,0.038827253,1867.95239
-29.842,8.213,-7,0.058240879,,0.078480005,1868.03087
-29.858,8.157,-7,0.87169949,,0.038827253,1868.069697
-30.076,7.313,-7,0.057489129,,0.581132993,1868.65083
-30.089,7.257,-7,0.807634199,,0.038326086,1868.689157
-30.266,6.469,-7,0.057489129,,0.5384228,1869.227579
-30.279,6.413,-7,0.114756263,,0.038326086,1869.265905
-30.304,6.301,-7,0.058249464,,0.076504176,1869.34241
-30.316,6.244,-7,0.85842472,,0.038832976,1869.381243
-30.478,5.401,-7,0.057706152,,0.572283147,1869.953526
-30.487,5.344,-7,0.796865108,,0.038470768,1869.991996
-30.612,4.557,-7,0.056718604,,0.531243405,1870.52324
-30.621,4.501,-7,0.114424648,,0.037812402,1870.561052
-30.639,4.388,-7,0.056718604,,0.076283098,1870.637335
-30.648,4.332,-7,0.850755547,,0.037812402,1870.675148
-30.755,3.488,-7,0.056320511,,0.567170364,1871.242318
-30.761,3.432,-7,0.847782991,,0.037547008,1871.279865
-30.841,2.588,-7,0.169755707,,0.565188661,1871.845054
-30.857,2.419,-7,0.056222771,,0.113170471,1871.958224
-30.862,2.363,-7,0.845662462,,0.037481847,1871.995706
-30.915,1.519,-7,0.056035703,,0.563774975,1872.559481
-30.917,1.463,-7,0.844431762,,0.037357135,1872.596838
-30.944,0.619,-7,0.169073948,,0.562954508,1873.159793
-30.949,0.45,-7,0.056,,0.112715966,1873.272509
-30.949,0.394,-7,0.788,,0.037333333,1873.309842
-30.949,-0.394,-7,0.056,,0.525333333,1873.835175
-30.949,-0.45,-7,0.169073948,,0.037333333,1873.872509
-30.944,-0.619,-7,0.084053554,,0.112715966,1873.985225
-30.941,-0.703,-7,0.18809572,,0.056035703,1874.04126
-30.935,-0.891,-7,0.02596151,,0.125397147,1874.166658
-30.928,-0.916,-7,0.026172505,,0.017307673,1874.183965
-30.909,-0.934,-7,0.02570992,,0.017448336,1874.201414
-30.884,-0.94,-7,0.001,,0.017139947,1874.218553
-30.883,-0.94,-7,0.794204004,,0.000666667,1874.21922
-30.089,-0.922,-7,0.008062258,,0.529469336,1874.748689
-30.081,-0.921,-7,0.002,,0.005374838,1874.754064
-30.079,-0.921,-7,0.03088689,,0.001333333,1874.755398
-30.051,-0.908,-7.001,0.031638584,,0.02059126,1874.775989
-30.033,-0.882,-7.002,0.031272992,,0.021092389,1874.797081
-30.029,-0.851,-7.003,0.031400637,,0.020848661,1874.81793
-30.041,-0.822,-7.004,0.031304952,,0.020933758,1874.838864
-30.065,-0.802,-7.006,0.031416556,,0.020869968,1874.859734
-30.096,-0.797,-7.007,0.031968735,,0.020944371,1874.880678
-30.126,-0.808,-7.008,0.030495901,,0.02131249,1874.901991
-30.146,-0.831,-7.009,0.031796226,,0.020330601,1874.922321
-30.153,-0.862,-7.01,0.031336879,,0.021197484,1874.943519
-30.144,-0.892,-7.011,0.031128765,,0.020891253,1874.96441
-30.122,-0.914,-7.012,0.031064449,,0.02075251,1874.985162
-30.092,-0.922,-7.013,0.031796226,,0.020709633,1875.005872
-30.061,-0.915,-7.014,0.031890437,,0.021197484,1875.02707
-30.038,-0.893,-7.016,0.030692019,,0.021260292,1875.04833
-30.028,-0.864,-7.017,0.031591138,,0.020461346,1875.068791
-30.034,-0.833,-7.018,0.031256999,,0.021060759,1875.089852
-30.054,-0.809,-7.019,0.03232646,,0.020837999,1875.11069
-30.084,-0.797,-7.02,0.031416556,,0.021550973,1875.132241
-30.115,-0.802,-7.021,0.031416556,,0.020944371,1875.153185
-30.14,-0.821,-7.022,0.030479501,,0.020944371,1875.17413
-30.152,-0.849,-7.023,0.031080541,,0.020319668,1875.194449
-30.15,-0.88,-7.024,0.031638584,,0.02072036,1875.21517
-30.132,-0.906,-7.025,0.031827661,,0.021092389,1875.236262
-30.104,-0.921,-7.027,0.031080541,,0.021218441,1875.25748
-30.073,-0.919,-7.028,0.031400637,,0.02072036,1875.278201
-30.046,-0.903,-7.029,0.031400637,,0.020933758,1875.299135
-30.03,-0.876,-7.03,0.032015621,,0.020933758,1875.320068
-30.03,-0.844,-7.031,0.030903074,,0.021343747,1875.341412
-30.045,-0.817,-7.032,0.031080541,,0.02060205,1875.362014
-30.071,-0.8,-7.033,0.03207803,,0.02072036,1875.382735
-30.103,-0.798,-7.034,0.03132092,,0.021385353,1875.40412
-30.131,-0.812,-7.035,0.030870698,,0.020880613,1875.425
-30.149,-0.837,-7.037,0.031272992,,0.020580465,1875.445581
-30.153,-0.868,-7.038,0.031796226,,0.020848661,1875.46643
-30.14,-0.897,-7.039,0.031256999,,0.021197484,1875.487627
-30.116,-0.917,-7.04,0.031416556,,0.020837999,1875.508465
-30.085,-0.922,-7.041,0.031968735,,0.020944371,1875.529409
-30.055,-0.911,-7.042,0.031256999,,0.02131249,1875.550722
-30.035,-0.887,-7.043,0.03082207,,0.020837999,1875.57156
-30.028,-0.857,-7.044,0.031336879,,0.020548047,1875.592108
-30.037,-0.827,-7.045,0.031843367,,0.020891253,1875.612999
-30.06,-0.805,-7.046,0.031112698,,0.021228911,1875.634228
-30.09,-0.797,-7.048,0.032031235,,0.020741799,1875.65497
-30.121,-0.805,-7.049,0.031160873,,0.021354157,1875.676324
-30.144,-0.826,-7.05,0.031336879,,0.020773915,1875.697098
-30.153,-0.856,-7.051,0.031591138,,0.020891253,1875.717989
-30.147,-0.887,-7.052,0.031256999,,0.021060759,1875.73905
-30.127,-0.911,-7.053,0.031968735,,0.020837999,1875.759888
-30.097,-0.922,-7.054,0.031416556,,0.02131249,1875.781201
-30.066,-0.917,-7.055,0.031416556,,0.020944371,1875.802145
-30.041,-0.898,-7.056,0.03144837,,0.020944371,1875.823089
-30.029,-0.869,-7.058,0.031160873,,0.02096558,1875.844055
-30.032,-0.838,-7.059,0.031638584,,0.020773915,1875.864829
-30.05,-0.812,-7.06,0.03132092,,0.021092389,1875.885921
-30.078,-0.798,-7.061,0.031080541,,0.020880613,1875.906802
-30.109,-0.8,-7.062,0.031400637,,0.02072036,1875.927522
